# mass density [erg/cm3], pressure  [erg/cm3], baryon density [1/cm3], chemical potential [erg]
1150.87859941, 528.271684475, 1.79, 938.072784291
1141.51425067, 522.423518404, 1.78, 934.79649948
1132.18268228, 516.6018978, 1.77, 931.516711907
1122.88392942, 510.806834961, 1.76, 928.23338885
1113.61802761, 505.038342298, 1.75, 924.946497089
1104.38501271, 499.296432346, 1.74, 921.656002907
1095.18492092, 493.581117757, 1.73, 918.361872067
1086.01778877, 487.892411307, 1.72, 915.064069813
1076.88365316, 482.230325897, 1.71, 911.76256085
1067.78255133, 476.594874552, 1.7, 908.457309341
1058.71452088, 470.986070427, 1.69, 905.148278881
1049.6795998, 465.403926808, 1.68, 901.835432505
1040.67782643, 459.84845711, 1.67, 898.518732656
1031.70923949, 454.319674886, 1.66, 895.198141189
1022.77387809, 448.817593826, 1.65, 891.873619344
1013.87178174, 443.342227755, 1.64, 888.54512774
1005.00299033, 437.893590644, 1.63, 885.212626363
996.167544156, 432.471696602, 1.62, 881.876074542
987.36548394, 427.076559889, 1.61, 878.53543095
978.596850803, 421.708194911, 1.6, 875.190653571
969.861686297, 416.366616224, 1.59, 871.841699699
961.160032402, 411.051838538, 1.58, 868.488525911
952.491931544, 405.76387672, 1.57, 865.131088066
943.857426579, 400.502745794, 1.56, 861.769341265
935.256560828, 395.268460944, 1.55, 858.403239853
926.689378071, 390.061037522, 1.54, 855.032737398
918.155922551, 384.880491044, 1.53, 851.657786663
909.656238993, 379.726837195, 1.52, 848.278339597
901.190372604, 374.600091836, 1.51, 844.894347311
892.758369082, 369.500271, 1.5, 841.505760055
884.36027463, 364.427390901, 1.49, 838.112527202
875.996135965, 359.381467936, 1.48, 834.71459723
867.666000316, 354.362518685, 1.47, 831.311917688
859.369915446, 349.370559919, 1.46, 827.904435181
851.107929656, 344.4056086, 1.45, 824.492095349
842.880091796, 339.467681887, 1.44, 821.074842835
834.686451275, 334.556797137, 1.43, 817.652621267
826.527058069, 329.672971911, 1.42, 814.225373225
818.401962735, 324.816223977, 1.41, 810.793040221
810.311216419, 319.986571312, 1.4, 807.355562665
802.25487087, 315.184032112, 1.39, 803.912879843
794.232978451, 310.408624789, 1.38, 800.464929884
786.245592145, 305.660367978, 1.37, 797.011649724
778.292765576, 300.939280543, 1.36, 793.552975087
770.374553019, 296.245381581, 1.35, 790.088840445
762.491009403, 291.578690423, 1.34, 786.619178975
754.642190339, 286.939226643, 1.33, 783.143922543
746.828152122, 282.327010063, 1.32, 779.663001655
739.04895175, 277.742060752, 1.31, 776.176345422
731.30464694, 273.18439904, 1.3, 772.683881523
723.595296134, 268.654045515, 1.29, 769.185536162
715.920958523, 264.151021035, 1.28, 765.68123403
708.281694059, 259.675346728, 1.27, 762.170898257
700.67756347, 255.227044002, 1.26, 758.654450375
693.108628277, 250.80613455, 1.25, 755.131810261
685.57495081, 246.412640353, 1.24, 751.602896099
678.076594227, 242.046583691, 1.23, 748.067624324
670.613622529, 237.707987145, 1.22, 744.525909569
663.186100581, 233.396873607, 1.21, 740.977664619
655.794094132, 229.113266286, 1.2, 737.422800348
648.437669826, 224.857188711, 1.19, 733.861225662
641.116895236, 220.628664748, 1.18, 730.292847444
633.831838869, 216.427718596, 1.17, 726.717570483
626.582570199, 212.254374802, 1.16, 723.135297415
619.369159687, 208.108658267, 1.15, 719.545928656
612.191678793, 203.990594254, 1.14, 715.949362321
605.050200015, 199.900208396, 1.13, 712.345494169
597.944796905, 195.837526707, 1.12, 708.734217511
590.875544091, 191.802575588, 1.11, 705.115423134
583.84251731, 187.795381838, 1.1, 701.488999225
576.845793427, 183.815972665, 1.09, 697.854831277
569.88545047, 179.864375693, 1.08, 694.212802002
562.961567647, 175.940618973, 1.07, 690.562791234
556.074225391, 172.044730996, 1.06, 686.904675836
549.223505377, 168.176740701, 1.05, 683.238329598
542.409490557, 164.33667749, 1.04, 679.563623122
535.6322652, 160.524571236, 1.03, 675.880423724
528.89191491, 156.740452296, 1.02, 672.1885953
522.188526675, 152.984351528, 1.01, 668.48799822
515.522188899, 149.256300297, 1.0, 664.778489196
508.892991431, 145.556330494, 0.99, 661.059921136
502.301025617, 141.884474549, 0.98, 657.332143026
495.74638433, 138.240765443, 0.97, 653.594999766
489.229162017, 134.625236729, 0.96, 649.848332027
482.749454738, 131.03792254, 0.95, 646.091976083
476.307360219, 127.478857613, 0.94, 642.325763651
469.902977884, 123.9480773, 0.93, 638.549521703
463.536408916, 120.445617589, 0.92, 634.763072288
457.207756304, 116.971515122, 0.91, 630.966232336
450.917124893, 113.525807214, 0.9, 627.158813452
444.664621438, 110.108531871, 0.89, 623.340621696
438.450354667, 106.719727814, 0.88, 619.511457365
432.274435329, 103.359434498, 0.87, 615.671114743
426.136976265, 100.027692137, 0.86, 611.819381863
420.038092467, 96.724541725, 0.85, 607.956040226
413.977901147, 93.4500250602, 0.84, 604.080864532
407.956521804, 90.2041847734, 0.83, 600.193622382
401.9740763, 86.9870643526, 0.82, 596.294073966
396.03068893, 83.7987081707, 0.81, 592.381971729
390.126486511, 80.6391615162, 0.8, 588.457060033
384.26159845, 77.5084706206, 0.79, 584.519074772
378.436156846, 74.4066826942, 0.78, 580.567743001
372.650296573, 71.3338459563, 0.77, 576.602782505
366.904155372, 68.2900096713, 0.76, 572.623901372
361.197873956, 65.2752241852, 0.75, 568.630797522
355.531596113, 62.289540964, 0.74, 564.623158212
349.905468814, 59.3330126338, 0.73, 560.600659517
344.319642323, 56.4056930223, 0.72, 556.562965757
338.774270329, 53.5076372051, 0.71, 552.509728921
333.269510062, 50.6389015504, 0.7, 548.440588018
327.805522432, 47.7995437692, 0.69, 544.355168408
322.382472166, 44.9896229667, 0.68, 540.253081077
317.000527954, 42.2091996958, 0.67, 536.133921865
311.659862611, 39.4583360166, 0.66, 531.997270648
306.360653238, 36.737095556, 0.65, 527.842690452
301.10308139, 34.0455435696, 0.64, 523.669726499
295.887333268, 31.383747013, 0.63, 519.477905207
290.713599903, 28.7517746101, 0.62, 515.266733086
285.582077373, 26.1496969312, 0.61, 511.03569558
280.492967006, 23.5775864714, 0.6, 506.784255796
275.446475621, 21.0355177363, 0.59, 502.511853148
270.442815768, 18.523567333, 0.58, 498.217901898
265.482205985, 16.0418140646, 0.57, 493.901789561
260.56487108, 13.5903390337, 0.56, 489.562875203
255.69104242, 11.1692257499, 0.55, 485.200487581
250.860958244, 8.77856024634, 0.54, 480.813923131
246.074864002, 6.41843120308, 0.53, 476.402443784
241.333012706, 4.08893007903, 0.52, 471.965274587
236.635665316, 1.79015125379, 0.51, 467.501601117
231.983091145, -0.477807822406, 0.5, 463.010566645
227.375568302, -2.714846465, 0.49, 458.491269054
222.813384158, -4.92086058171, 0.48, 453.94275745
218.296835856, -7.09574248513, 0.47, 449.364028449
213.826230856, -9.23938069105, 0.46, 444.754022098
209.401887519, -11.3516597008, 0.45, 440.111617375
205.024135749, -13.4324597664, 0.44, 435.435627234
200.693317674, -15.4816566366, 0.43, 430.724793111
196.409788396, -17.4991212806, 0.42, 425.977778847
192.1739168, -19.4847195902, 0.41, 421.193163926
187.986086432, -21.4383120536, 0.4, 416.369435945
183.846696464, -23.3597534007, 0.39, 411.504982215
179.756162743, -25.248892217, 0.38, 406.598080331
175.714918937, -27.1055705188, 0.37, 401.646887618
171.723417803, -28.9296232894, 0.36, 396.649429205
167.782132572, -30.7208779672, 0.35, 391.603584585
163.891558482, -32.4791538841, 0.34, 386.507072347
160.052214476, -34.2042616423, 0.33, 381.357432831
156.264645082, -35.8960024255, 0.32, 376.1520083
152.529422504, -37.5541672334, 0.31, 370.887920227
148.847148967, -39.1785360277, 0.3, 365.562043132
